,Name,Star,Location,Date,Title,Review
1668,brenda,4.0,the United States ,"April 2, 2022",Muy bien,"Queda como se esperaba, se ve muy bien"
1669,TeandraB ,4.0,the United States ,"April 7, 2022",A little thin,Good quality just kinda thin
1670,SGP,4.0,the United States ,"January 10, 2022",It fits when it's new.,"I liked that it fitted, at first,  after washing, it lost it's shape and fit. It needs to be made with more of a jersey or spandex material."
1671,Kathleen Marie,4.0,the United States ,"June 18, 2020","Pink shirt has hole in sleeve, right side is smaller than left.","Both the grey t shirts are great. The pink one arrived with a hole in the sleeve and after washing, the left side only shrunk. LOL. I am assuming that the fabric stretched before it was cut and sewn.These shirts are cheap. It is expected that assembly is rushed and that some shirts with defects will pass inspection.The fabric is good. The style is basic. Shirts with defects are appropriate for sleepwear and layering, so are not a total loss.There is certainly room for improvement, and the pink shirt was certainly a disappointment, BUT in context of being in the middle of a pandemic, I am grateful for what I received. Yes, I gave a 4 star rating for a shirt with a hole and one side bigger than the other. LOL. I am 4 stars grateful."
1672,Barbara S,4.0,the United States ,"February 20, 2022",Very narrow cut,Nice shirt but very narrow
1673,Amazon Customer,5.0,the United States ,"December 14, 2022",Used as a layer shirt,Cotton and can be universally worn
1674,Cathy T,5.0,the United States ,"December 10, 2022",Vibrant color,So cute and age appropriate
1675,Tanya Smith,5.0,the United States ,"November 18, 2022","Price, True to size","The Price, True to size, Quality and Value we're all great . My granddaughter is a 10-12 but don't know her measurements but tall than most kids in her room and it fit perfectly"
1676,D. Young,5.0,the United States ,"November 7, 2022",A Good Top for Layering,"This top is good for layering in cold weather or as a top to sleep in or wear around the house.  The pink color, that I ordered, was a hit with my granddaughter.  The quality is good for the price, as good as more expensive garments."
1677,Breanna Muniz,5.0,the United States ,"December 2, 2022",Fit perfect. Great for vinyl.,Used for vinyl project. Couldn't be happier.
1678,Shannon,5.0,the United States ,"October 29, 2022",Perfect top for tie dye project!,This was a perfect top for a tie dye project for my little ones. We bought it oversized to be able to wear as a night shirt! Nice material for price point!
1679,Ann Keith,5.0,the United States ,"October 31, 2022",Soft and true to size,Soft long-sleeved shirt true to size.
1680,oscar1,5.0,the United States ,"October 28, 2022",Cute and comfy,Soft not sheer and the right size
1681,Sally G.,5.0,the United States ,"August 31, 2022",basic white t,"I used this t shirt in a tie dying activity with my granddaughter.  She loved it and the dyes worked very well.  I ordered a size medium and I'm glad I did since the sizing runs small.  It just fit her.  She is a 6 year old, slim build girl usually wearing a size 6 but the medium just fit her!"
1682,The Hoo,5.0,the United States ,"August 25, 2022",Proportional Fit,"DD is 4""10"" and 88lbs.  Followed others' advice and ordered up, XL.  This fits nicely; unlike other (read: Chinese) brands, the arms aren't super tight, even on miss muscles over here.  Soft and stretchy, and great for mix & match purposes.  Wish they came in more colors!"
1683,Kitty,1.0,the United States ,"September 11, 2022",Pilled after one wash. I do not recommend this product,Socks should not pill and disintegrate this fast. Pictures are of the socks after two washes. My six year old wore them to school so it’s not like it went though rigorous hiking boot type treatment either. Child also said the socks are too thick and uncomfortable. I do not recommend these socks.
1684,Amazon Customer,1.0,the United States ,"August 5, 2022",Dirty items inside bag,Second disappointment from this package.  A pair of old damaged shoes and now these dirty “white” socks. Even dirty on the inside.  This is disgusting and unacceptable.
1685,Judith,1.0,the United States ,"April 11, 2022",Do not buy this,I bought for my 7 year old girl on December 2032..Now all are in the garbage..they are to small as tight to put on . Don't waste your money my kid chose size is 2 and didn't feet good.
1686,Hd,1.0,the United States ,"August 24, 2022",Trash,These socks unraveled after the first wash. Don’t buy them.
1687,Jennifer Loaiza,1.0,the United States ,"March 25, 2022",awful,These socks look awful after the very first wash.
1688,lj,1.0,the United States ,"December 14, 2021",Pilly after first wash,These socks look awful after the very first wash.
1689,Vero,1.0,the United States ,"November 21, 2022",Uneven sicks,These socks are soft and the Thickness is great but they are uneven. One is bigger than the other one. Disappointed
1690,C. Walsh,2.0,the United States ,"November 22, 2022",Tons of pilling after 1 month.,"These are SO low quality.  Synthetic blend of fabrics look very old & worn out after a few washes.  Definitely not a quality product.  We bought for uniform socks & a month later I am shopping again, because there is excessive pilling, making them look grungy.  I used to trust Hanes for socks & such.  Not anymore.  For my family, many different sizes & varieties of socks and they don’t hold up.  Not what they used to be."
1691,Jessica.Alvarado,2.0,the United States ,"November 16, 2022",Very thick sock,Bought these for my daughter but they are so thick and big I gave them to my 21 year old daughter (she loves them)
1692,mtnangel,2.0,the United States ,"September 8, 2022",3 words HOTTER THAN FIRE,Make sure you check out the poly count on this one. Very little cotton which means your feet will be snug in a perfectly fitted soft polyester sock. My little one complains that these socks make her feet hot all the time. I am looking now for a more cotton blend to allow a little air flow.  As far as the fit it was as expected. It stretched and returned but again HOT on your FEET!
1693,Jennifer Hartman,3.0,the United States ,"December 19, 2021",Thick socks,Nice socks but there 2 thick to fit in a shoe. So I have to find something different. Didn't bother sending back because I broke the package.
1694,Miesha,3.0,the United States ,"November 30, 2021",They cut big,They good socks just cut to big
1695,Spike's Mom,3.0,the United States ,"October 15, 2022",I can't wear them,"These are nice fluffy white socks that washed beautifully, fit my feet perfectly and have good cushioning on the sole.  The problem is I'm an older lady (with small feet) and since I have walked and danced a good deal in my life I have some muscle development in my ankles and calves.  These socks have much more powerful elastic in the tops than necessary so they cut off circulation within five minutes.  I will donate them and hope a little girl with very skinny legs finds them warm for the winter."
1696,C Chaffee,4.0,the United States ,"December 4, 2022",Nice and thick,Holding up well so far. Plush and comfy
1697,YDIPRE,4.0,the United States ,"September 25, 2022",No estoy conforme,"Muy bonita la media, se lleno de pelusa en la primera lavada material no es muy bueno"
1698,Amazon Customer,4.0,the United States ,"September 8, 2022",Medias,Es súper suave lo que la calidad no es tan buena
1699,R L B,4.0,the United States ,"June 22, 2022",Sometimes they do pill a bit,With my six year old they did pill a bit when she wears them without shoes but over they're good socks.
1700,Coffeegirl,5.0,the United States ,"December 14, 2022",Great kids crew socks,"These socks are great for a kid. They are soft, comfortable and fit well. They can be worn as a crew sock or folded down.  The fit is just a couple inches or so above the Achilles. These are not the tall crew socks so the fit and look is great on the 9 yr old. I do recommend them for a casual sock for kids."
