,Name,Star,Location,Date,Title,Review
1840,The Wolf,1.0,the United States ,"October 8, 2016","Story Disgusts Me, Writing Not Convincing","I do not like the book at all.  Another Holocaust story for kids to read in school.  My son had to read it, so I had to buy it. I read it and was sickened that my son is given such crap to read.  I don't feel it is necessary to expose children to such horrific times in history.  There is enough violence on the news, in video games, movies, etc.  We don't need it in all our K-12 school books, too.Isn't there anything positive and uplifting that humans can read? This is not non-fiction, so these are not facts they are learning.As far as the actual storytelling and writing, I found many flaws and things that did not make any sense to me. The writer wants the reader to believe, with everything else that is going on at the time, that the little boy could leave his house everyday at the same time, be gone for hours, and have no one notice. Even though the mother was preoccupied, there were housekeepers and many others around to notice.  And no one noticed?I as a reader was not convinced as to how that would be possible.I feel the reader also missed out on the opportunity to point out other possible scenarios as to why the father did what he did. Did he have a choice?  Perhaps he was trying to protect his family? Had he declined his promotion, or not taken part, it would not have been just his life, but also the lives of his family that would have been taken. The father was presented in one light, and one light only.  He could have become a much more complex character.  The son was also made out to be worse than naive, he was portrayed as just plain stupid at times. Children are not that stupid.Beware of the positive reviews written by professional reviewers as well as the unverified purchasers."
1841,Shannon C.,1.0,the United States ,"October 4, 2022",Missing/Duplicated Pages,"Like a few other people have mentioned, the pages in my copy are wonky. It goes up to 154, then starts again at 91 up to 154. So, missing the end of the book. Thankfully I noticed before I started reading or I'd be extra annoyed. Ha!This review is based on physical quality, not content."
1842,Yarmouth,1.0,the United States ,"January 19, 2022",Preposterous and Offensive Plot,"The Plot (spoiler alert):A boy living near a death camp (his father is the camp commander) makes friends with a Jewish boy living IN the death camp.  He regularly and openly visits his new Jewish friend through the barbed wire (as if the guards would have allowed that), and at one point puzzles over his friend's thinness, yet never figures out that dreadful things are happening.  The Jewish boy says nothing to correct his friend's dim-wittedness, but instead makes vague comments about his dire situation.  Eventually the dimwitted lad works his way into the camp because he's jealous that his Jewish friend has more people to play with.  He dons someone's ""striped pajamas"" to fit in, and blithely slips into a line for the gas chamber.  Clueless to the end.It's stunningly offensive to suggest that anyone (children included) could have wandered into a Nazi death camp and thought they were in line for some fun."
1843,Dee,1.0,the United States ,"October 26, 2022","Spine lifted & torn, pages 1-4 missing","The cover was lifted and could've been glued, which I can handle.  But having pages 1-4 missing is unacceptable.  This book was labeled as ""Good"".  It was NOT good.  It wasn't even ""Acceptable""."
1844,Walker,1.0,the United States ,"April 25, 2020",Injustice!,"Terrible injustice to the holocaust! The first 6 chapters droned on and on, repeating the same information until your brain goes numb and not once did it come close to explaining anything.It’s impossible to believe a 9 year old boy of a commander would remain completely ignorant to the holocaust, what was happening in the concentration camp in his backyard or what his father was doing.Several events of the book were left to the readers imagination instead of being a teachable moment, regardless of how depressing it was.The entire holocaust was glossed over and the book is more a tale of a little boys day to day life. It could have been set anywhere. The boy in the striped pajamas was hardly a character at all, his role was ridiculously small given the books title. Between the repetitiveness, unnecessary side stories and details it seems like a story a child would write in English class. A high school student could have taken the idea and done it better justice."
1845,Ilona J. Shechter,1.0,the United States ,"October 1, 2016",Striped Pajamas,"Despite this being an extremely well crafted little book, and now an epic major movie, Boy in the Striped Pajamas worries me for all the factual ""fantasy"" that abounds in the story. For one thing, a child of 9 or 10, would rarely be seen leaning up a fence - where the boys have their first encounter. Kids 14 nd under, unless there were extenuating circumstances ( tall and older looking, twins), we murdered along with the old, the handicapped, and others who were just randomly chosen to die.Secondly, anyone leaning against any camp fence would have been killed by a massive jolt of electricity.There are many other little details but as long as the teacher's guide provides the correct history, and the teacher educates the students correctly on the historiography ( simplified for younger students) then by all means use the book as an allegory, but nothing more.Finally, in ending, the conclusion of the story is so egregiously far fetched as to be laughable and this is the part of the book that saddens me the most. There are so many amazing books to read to classrooms full of children - choose one of those. You'll be doing the students an incredible favor."
1846,kbd3,1.0,the United States ,"April 13, 2020",READ THIS!!!,"First off, I would like to say that I LOVED this book. I gave ut a one star review because people are more likely to read the one stars than the four, or five stars.I umderstand that some peopl saw flaws in the real history, or the actuall book was damaged, but sometimes when you read you have to look over small details and just read. I can understand people being upset over a damaged book but other than that, you should just read. Also the author stated that it is historucal FICTION so he could.have easy just twisted one detail to better fit the story. Thank you for reading. Good bookand a good read.(P.S. Sorry for any spelling or grammar mistakes. Ard to type.on kindle.)"
1847,W. Driscoll,1.0,the United States ,"January 20, 2022",Pages 91-154 missing!,"I bought this book for my daughter last year. She told me that the book didn’t make sense. Now that I am reading it, I see that this is a great book, but terrible copy! More than 50 pages were missing from our copy! This is review is for the copy that Amazon sent us and not a review of the book."
1848,N. A. Armstrong,1.0,the United States ,"May 10, 2022",Not good at all,Has the writer studied the Holocaust at all? This book was awful. Do not recommend for children or adults
1849,Rita A. Coombs,1.0,the United States ,"March 30, 2019",SOOOO boring I couldn't get past the first few chapters.,"I know it was a movie, people loved it, yah, yah. But try reading it, its so slow and the smallest of things are drawn out. There are details that are not needed and don't go anywhere.  Yep, the ending is sad and maybe a little unexpected but if you can get that far you will probably be surprised and sad and wonder how you didn't see that coming. I for one, just didn't think it was worth my time kind of like Girl on a Train, so predictable it laughable.."
